timestamp,price_date,vix_future,source,symbol,price
202503112328,2025-03-11,VIX,Yahoo,YAHOO:VIX,26.920000076293945
202503112328,2025-03-11,VXJ5,Yahoo,YAHOO:VXJ5,24.611499786376953
202503112328,2025-03-11,VXK5,Yahoo,YAHOO:VXK5,22.76609992980957
202503112328,2025-03-11,VXM5,Yahoo,YAHOO:VXM5,21.74340057373047
