timestamp,price_date,vix_future,source,symbol,price
202504032330,2025-04-03,VIX,Yahoo,YAHOO:VIX,30.020000457763672
202504032330,2025-04-03,VXK5,Yahoo,YAHOO:VXK5,26.37529945373535
202504032330,2025-04-03,VXM5,Yahoo,YAHOO:VXM5,24.19260025024414
202504032330,2025-04-03,VXN5,Yahoo,YAHOO:VXN5,23.4512996673584
