timestamp,price_date,vix_future,source,symbol,price
202503182328,2025-03-18,VIX,Yahoo,YAHOO:VIX,21.700000762939453
202503182328,2025-03-18,VXJ5,Yahoo,YAHOO:VXJ5,20.480600357055664
202503182328,2025-03-18,VXK5,Yahoo,YAHOO:VXK5,20.3031005859375
202503182328,2025-03-18,VXM5,Yahoo,YAHOO:VXM5,20.246200561523438
