timestamp,price_date,vix_future,source,symbol,price
202503172328,2025-03-17,VIX,Yahoo,YAHOO:VIX,20.510000228881836
202503172328,2025-03-17,VXJ5,Yahoo,YAHOO:VXJ5,20.8351993560791
202503172328,2025-03-17,VXK5,Yahoo,YAHOO:VXK5,19.916900634765625
202503172328,2025-03-17,VXM5,Yahoo,YAHOO:VXM5,19.937400817871094
